subject_id,program_id,subject_name,semester,credits,description,purpose,main_topics,disciplinary_area,active
SUB-084,PRG-012,Lenguaje y conocimiento,7,3,Asignatura orientada a comprender y aplicar lenguaje y conocimiento en problemas propios de Ciencias de la Educación y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con lenguaje y conocimiento.",Lenguaje y conocimiento; análisis aplicado; integración de evidencia,Ciencias de la Educación,True
SUB-085,PRG-013,Gestión de recursos hídricos,1,3,Asignatura orientada a comprender y aplicar gestión de recursos hídricos en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión de recursos hídricos.",Gestión de recursos hídricos; análisis aplicado; integración de evidencia,Ambiental,True
SUB-086,PRG-013,Monitoreo ambiental,2,3,Asignatura orientada a comprender y aplicar monitoreo ambiental en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con monitoreo ambiental.",Monitoreo ambiental; análisis aplicado; integración de evidencia,Ambiental,True
SUB-087,PRG-013,Cambio climático,3,3,Asignatura orientada a comprender y aplicar cambio climático en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con cambio climático.",Cambio climático; análisis aplicado; integración de evidencia,Ambiental,True
SUB-088,PRG-013,Sistemas territoriales,4,3,Asignatura orientada a comprender y aplicar sistemas territoriales en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con sistemas territoriales.",Sistemas territoriales; análisis aplicado; integración de evidencia,Ambiental,True
SUB-089,PRG-013,Infraestructura sostenible,5,3,Asignatura orientada a comprender y aplicar infraestructura sostenible en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con infraestructura sostenible.",Infraestructura sostenible; análisis aplicado; integración de evidencia,Ambiental,True
SUB-090,PRG-013,Gestión del riesgo,6,3,Asignatura orientada a comprender y aplicar gestión del riesgo en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión del riesgo.",Gestión del riesgo; análisis aplicado; integración de evidencia,Ambiental,True
SUB-091,PRG-013,Modelamiento ambiental,7,3,Asignatura orientada a comprender y aplicar modelamiento ambiental en problemas propios de Ingeniería Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento ambiental.",Modelamiento ambiental; análisis aplicado; integración de evidencia,Ambiental,True
SUB-092,PRG-014,Gestión de recursos hídricos,1,3,Asignatura orientada a comprender y aplicar gestión de recursos hídricos en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión de recursos hídricos.",Gestión de recursos hídricos; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-093,PRG-014,Monitoreo ambiental,2,3,Asignatura orientada a comprender y aplicar monitoreo ambiental en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con monitoreo ambiental.",Monitoreo ambiental; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-094,PRG-014,Cambio climático,3,3,Asignatura orientada a comprender y aplicar cambio climático en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con cambio climático.",Cambio climático; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-095,PRG-014,Sistemas territoriales,4,3,Asignatura orientada a comprender y aplicar sistemas territoriales en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con sistemas territoriales.",Sistemas territoriales; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-096,PRG-014,Infraestructura sostenible,5,3,Asignatura orientada a comprender y aplicar infraestructura sostenible en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con infraestructura sostenible.",Infraestructura sostenible; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-097,PRG-014,Gestión del riesgo,6,3,Asignatura orientada a comprender y aplicar gestión del riesgo en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión del riesgo.",Gestión del riesgo; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-098,PRG-014,Modelamiento ambiental,7,3,Asignatura orientada a comprender y aplicar modelamiento ambiental en problemas propios de Gestión Ambiental y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento ambiental.",Modelamiento ambiental; análisis aplicado; integración de evidencia,Gestión Ambiental,True
SUB-099,PRG-015,Gestión de recursos hídricos,1,3,Asignatura orientada a comprender y aplicar gestión de recursos hídricos en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión de recursos hídricos.",Gestión de recursos hídricos; análisis aplicado; integración de evidencia,Civil,True
SUB-100,PRG-015,Monitoreo ambiental,2,3,Asignatura orientada a comprender y aplicar monitoreo ambiental en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con monitoreo ambiental.",Monitoreo ambiental; análisis aplicado; integración de evidencia,Civil,True
SUB-101,PRG-015,Cambio climático,3,3,Asignatura orientada a comprender y aplicar cambio climático en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con cambio climático.",Cambio climático; análisis aplicado; integración de evidencia,Civil,True
SUB-102,PRG-015,Sistemas territoriales,4,3,Asignatura orientada a comprender y aplicar sistemas territoriales en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con sistemas territoriales.",Sistemas territoriales; análisis aplicado; integración de evidencia,Civil,True
SUB-103,PRG-015,Infraestructura sostenible,5,3,Asignatura orientada a comprender y aplicar infraestructura sostenible en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con infraestructura sostenible.",Infraestructura sostenible; análisis aplicado; integración de evidencia,Civil,True
SUB-104,PRG-015,Gestión del riesgo,6,3,Asignatura orientada a comprender y aplicar gestión del riesgo en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con gestión del riesgo.",Gestión del riesgo; análisis aplicado; integración de evidencia,Civil,True
SUB-105,PRG-015,Modelamiento ambiental,7,3,Asignatura orientada a comprender y aplicar modelamiento ambiental en problemas propios de Ingeniería Civil y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento ambiental.",Modelamiento ambiental; análisis aplicado; integración de evidencia,Civil,True
SUB-106,PRG-016,Modelamiento matemático,1,3,Asignatura orientada a comprender y aplicar modelamiento matemático en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento matemático.",Modelamiento matemático; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-107,PRG-016,Estadística aplicada,2,3,Asignatura orientada a comprender y aplicar estadística aplicada en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con estadística aplicada.",Estadística aplicada; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-108,PRG-016,Ciencia de datos,3,3,Asignatura orientada a comprender y aplicar ciencia de datos en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con ciencia de datos.",Ciencia de datos; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-109,PRG-016,Procesamiento de señales,4,3,Asignatura orientada a comprender y aplicar procesamiento de señales en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de señales.",Procesamiento de señales; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-110,PRG-016,Series temporales,5,3,Asignatura orientada a comprender y aplicar series temporales en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con series temporales.",Series temporales; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-111,PRG-016,Aprendizaje automático,6,3,Asignatura orientada a comprender y aplicar aprendizaje automático en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con aprendizaje automático.",Aprendizaje automático; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-112,PRG-016,Procesamiento de lenguaje natural,7,3,Asignatura orientada a comprender y aplicar procesamiento de lenguaje natural en problemas propios de Matemáticas Aplicadas y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de lenguaje natural.",Procesamiento de lenguaje natural; análisis aplicado; integración de evidencia,Matemáticas Aplicadas,True
SUB-113,PRG-017,Modelamiento matemático,1,3,Asignatura orientada a comprender y aplicar modelamiento matemático en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento matemático.",Modelamiento matemático; análisis aplicado; integración de evidencia,Física,True
SUB-114,PRG-017,Estadística aplicada,2,3,Asignatura orientada a comprender y aplicar estadística aplicada en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con estadística aplicada.",Estadística aplicada; análisis aplicado; integración de evidencia,Física,True
SUB-115,PRG-017,Ciencia de datos,3,3,Asignatura orientada a comprender y aplicar ciencia de datos en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con ciencia de datos.",Ciencia de datos; análisis aplicado; integración de evidencia,Física,True
SUB-116,PRG-017,Procesamiento de señales,4,3,Asignatura orientada a comprender y aplicar procesamiento de señales en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de señales.",Procesamiento de señales; análisis aplicado; integración de evidencia,Física,True
SUB-117,PRG-017,Series temporales,5,3,Asignatura orientada a comprender y aplicar series temporales en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con series temporales.",Series temporales; análisis aplicado; integración de evidencia,Física,True
SUB-118,PRG-017,Aprendizaje automático,6,3,Asignatura orientada a comprender y aplicar aprendizaje automático en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con aprendizaje automático.",Aprendizaje automático; análisis aplicado; integración de evidencia,Física,True
SUB-119,PRG-017,Procesamiento de lenguaje natural,7,3,Asignatura orientada a comprender y aplicar procesamiento de lenguaje natural en problemas propios de Física y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de lenguaje natural.",Procesamiento de lenguaje natural; análisis aplicado; integración de evidencia,Física,True
SUB-120,PRG-018,Modelamiento matemático,1,3,Asignatura orientada a comprender y aplicar modelamiento matemático en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con modelamiento matemático.",Modelamiento matemático; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-121,PRG-018,Estadística aplicada,2,3,Asignatura orientada a comprender y aplicar estadística aplicada en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con estadística aplicada.",Estadística aplicada; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-122,PRG-018,Ciencia de datos,3,3,Asignatura orientada a comprender y aplicar ciencia de datos en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con ciencia de datos.",Ciencia de datos; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-123,PRG-018,Procesamiento de señales,4,3,Asignatura orientada a comprender y aplicar procesamiento de señales en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de señales.",Procesamiento de señales; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-124,PRG-018,Series temporales,5,3,Asignatura orientada a comprender y aplicar series temporales en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con series temporales.",Series temporales; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-125,PRG-018,Aprendizaje automático,6,3,Asignatura orientada a comprender y aplicar aprendizaje automático en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con aprendizaje automático.",Aprendizaje automático; análisis aplicado; integración de evidencia,Ciencia de Datos,True
SUB-126,PRG-018,Procesamiento de lenguaje natural,7,3,Asignatura orientada a comprender y aplicar procesamiento de lenguaje natural en problemas propios de Ciencia de Datos y contextos interdisciplinarios.,"Desarrollar capacidad para analizar evidencia, seleccionar métodos y proponer soluciones relacionadas con procesamiento de lenguaje natural.",Procesamiento de lenguaje natural; análisis aplicado; integración de evidencia,Ciencia de Datos,True
